product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english,product_volume_cm3,product_density_g_per_cm3,product_complexity_score,size_category,units_sold,total_revenue,avg_price,avg_product_rating
31fd02b02c33827cbde22902cf80338c,utilidades_domesticas,51.0,1224.0,2.0,200.0,26.0,3.0,21.0,housewares,1638.0,0.1221,13.24,Small,13,469.7,36.13076923076923,4.384615384615385
995f41643437250fce96885e56dd05d3,telefonia,57.0,3923.0,4.0,150.0,20.0,10.0,15.0,telephony,3000.0,0.05,41.23,Small,7,314.93,44.99,4.142857142857143
376450070f391460f4b67e13166cae60,telefonia,54.0,276.0,1.0,275.0,22.0,3.0,16.0,telephony,1056.0,0.2604,3.26,Small,3,89.31,29.77,5.0
3591b4602bb8316dd178c98a97c29454,utilidades_domesticas,28.0,308.0,2.0,1650.0,35.0,30.0,15.0,housewares,15750.0,0.1048,4.08,Medium,5,426.95,85.39,3.4
14dffa241a078aeaebaef48a49e807ca,bebes,43.0,746.0,4.0,250.0,16.0,7.0,11.0,baby,1232.0,0.2029,9.46,Small,23,1492.7,64.9,4.636363636363637
d7a3cfa08519494aa1ad181e803617ec,brinquedos,37.0,512.0,1.0,400.0,20.0,11.0,16.0,toys,3520.0,0.1136,5.62,Small,2,46.06,23.03,5.0
a671b5c0b737258c5a3262826e3dd9c5,pet_shop,63.0,1451.0,3.0,925.0,40.0,20.0,40.0,pet_shop,32000.0,0.0289,16.01,Medium,2,237.8,118.9,4.0
468d6fdab42957c139bf99947659098e,utilidades_domesticas,60.0,606.0,1.0,7850.0,55.0,21.0,60.0,housewares,69300.0,0.1133,6.56,Extra-Large,1,461.84,461.84,5.0
416c4340800aa9bce887e000e96390a9,utilidades_domesticas,50.0,751.0,1.0,6050.0,30.0,30.0,40.0,housewares,36000.0,0.1681,8.01,Extra-Large,2,144.0,72.0,3.0
2eb72d11643aaae8f92fafc9296674c8,esporte_lazer,53.0,484.0,1.0,200.0,21.0,21.0,21.0,sports_leisure,9261.0,0.0216,5.34,Small,4,260.0,65.0,4.75
ff7c7524d5f9a8386ab27088ec03c1fb,cama_mesa_banho,44.0,510.0,2.0,1000.0,40.0,10.0,30.0,bed_bath_table,12000.0,0.0833,6.1,Medium,5,197.5,39.5,3.6
b38b25d838ae0b8385e8cc68b9017644,beleza_saude,59.0,1153.0,4.0,200.0,18.0,3.0,20.0,health_beauty,1080.0,0.1852,13.53,Small,32,5129.0,160.28125,4.28125
fda95fe26bc353f8a0cc05c8d109d453,telefonia,56.0,509.0,3.0,125.0,19.0,4.0,11.0,telephony,836.0,0.1495,6.59,Small,1,35.99,35.99,3.0
ff7824d83aca56224fa3e3b524748ec5,esporte_lazer,27.0,383.0,3.0,600.0,28.0,25.0,25.0,sports_leisure,17500.0,0.0343,5.33,Medium,1,109.0,109.0,5.0
3258acb04d37e2f91f76c9250f3b80a0,beleza_saude,60.0,919.0,1.0,200.0,22.0,3.0,15.0,health_beauty,990.0,0.202,9.69,Small,13,1434.16,110.32,4.384615384615385
af9e48cebe89ff658db6f0daee3d8057,telefonia,42.0,1440.0,2.0,150.0,18.0,6.0,11.0,telephony,1188.0,0.1263,15.4,Small,2,33.8,16.9,5.0
9d0bb30eed80184666c8acad23921283,livros_interesse_geral,26.0,2857.0,1.0,500.0,20.0,22.0,15.0,books_general_interest,6600.0,0.0758,29.07,Medium,19,379.05,19.95,4.611111111111111
935f558c04547a5f298f32c65d665c23,cama_mesa_banho,58.0,444.0,2.0,1350.0,50.0,16.0,16.0,bed_bath_table,12800.0,0.1055,5.44,Medium,1,129.89,129.89,1.0
773d43a287d64831b05013a73a33f229,beleza_saude,55.0,451.0,1.0,30000.0,55.0,75.0,61.0,health_beauty,251625.0,0.1192,5.01,Extra-Large,1,990.0,990.0,5.0
ea3be87c5c6c69043c9eb7836199c200,cama_mesa_banho,59.0,367.0,2.0,600.0,60.0,9.0,50.0,bed_bath_table,27000.0,0.0222,4.67,Medium,6,359.4,59.9,2.5
abbc95531363652998acab718776a759,perfumaria,20.0,609.0,1.0,200.0,17.0,6.0,12.0,perfumery,1224.0,0.1634,6.59,Small,2,27.8,13.9,4.0
6ee79a827c36202118501870afb17875,moveis_decoracao,60.0,1683.0,1.0,600.0,62.0,12.0,12.0,furniture_decor,8928.0,0.0672,17.33,Medium,5,299.5,59.9,4.4
e1da02256dce4dee2207c36853547c7b,,,,,7100.0,27.0,28.0,35.0,,26460.0,0.2683,,Extra-Large,2,238.0,119.0,4.5
87ceed33e1f7fe39fa06b69c9fdf9e53,informatica_acessorios,43.0,608.0,2.0,50.0,23.0,12.0,19.0,computers_accessories,5244.0,0.0095,7.08,Small,6,251.4,41.9,4.833333333333333
4ea626d476d64c8230844ea3ae17c3b9,cama_mesa_banho,55.0,2523.0,4.0,2555.0,55.0,17.0,48.0,bed_bath_table,44880.0,0.0569,27.23,Large,3,344.79,114.93,3.6666666666666665
ad0bce7600c071e450d162970917de7d,cama_mesa_banho,53.0,444.0,2.0,750.0,50.0,16.0,16.0,bed_bath_table,12800.0,0.0586,5.44,Medium,1,105.6,105.6,5.0
0e6e9a3510d7c927145921c00077a726,beleza_saude,27.0,259.0,4.0,200.0,16.0,2.0,11.0,health_beauty,352.0,0.5682,4.59,Small,1,6.0,6.0,4.0
e4ac25e3b504e9dea6a4a06b82256951,utilidades_domesticas,54.0,1273.0,1.0,1575.0,39.0,32.0,44.0,housewares,54912.0,0.0287,13.23,Medium,1,74.9,74.9,4.0
bf271f3f6ac5e62b4235e39ef187e80e,utilidades_domesticas,33.0,186.0,4.0,450.0,35.0,20.0,20.0,housewares,14000.0,0.0321,3.86,Small,1,69.9,69.9,5.0
17f95aad17a906d34d051b58f2488943,utilidades_domesticas,60.0,1168.0,1.0,350.0,22.0,20.0,27.0,housewares,11880.0,0.0295,12.18,Small,1,38.8,38.8,4.0
50147c350ddbaff0646aeac455c7473e,cama_mesa_banho,58.0,2331.0,6.0,4200.0,56.0,37.0,49.0,bed_bath_table,101528.0,0.0414,26.31,Large,7,819.39,117.05571428571427,3.8333333333333335
cf31f1d61bc63d8a11875302f38263bc,moveis_decoracao,37.0,1148.0,1.0,7200.0,52.0,52.0,17.0,furniture_decor,45968.0,0.1566,11.98,Extra-Large,3,237.97,79.32333333333332,2.0
e2613182a3d5b61459d52f24823134fb,,,,,1900.0,20.0,6.0,11.0,,1320.0,1.4394,,Medium,1,41.08,41.08,4.0
b044508a133779eb79ef64f5d5a2eac7,bebes,56.0,912.0,1.0,1167.0,27.0,19.0,21.0,baby,10773.0,0.1083,9.62,Medium,2,839.8,419.9,3.5
03706dca83513062fe74967a71b5fc78,,,,,400.0,25.0,8.0,11.0,,2200.0,0.1818,,Small,1,34.99,34.99,5.0
331b7c485fafc244f0b033bba8ac5578,eletrodomesticos,59.0,567.0,1.0,12050.0,35.0,46.0,35.0,home_appliances,56350.0,0.2138,6.17,Extra-Large,1,105.0,105.0,3.0
c1b973e587fd6f4e5aa1fa2c01fc6e59,telefonia,60.0,600.0,3.0,650.0,23.0,18.0,18.0,telephony,7452.0,0.0872,7.5,Medium,3,899.6999999999999,299.9,3.6666666666666665
736dbfee5f7255179bdc8327bf1e38e0,fashion_bolsas_e_acessorios,60.0,1180.0,15.0,5300.0,18.0,17.0,15.0,fashion_bags_accessories,4590.0,1.1547,19.3,Extra-Large,3,405.0,135.0,5.0
35bb9bb34081e700884cfbc67daceb12,moveis_decoracao,60.0,420.0,1.0,8000.0,52.0,18.0,33.0,furniture_decor,30888.0,0.259,4.7,Extra-Large,1,295.0,295.0,5.0
7764215b7e09bfc5d5d1c8fe89eef727,esporte_lazer,46.0,380.0,3.0,500.0,20.0,20.0,20.0,sports_leisure,8000.0,0.0625,5.3,Medium,2,73.8,36.9,3.0
d69e906470f99256b16bee14a0268fd1,instrumentos_musicais,55.0,996.0,3.0,150.0,17.0,17.0,14.0,musical_instruments,4046.0,0.0371,11.46,Small,7,516.4000000000001,73.77142857142859,4.428571428571429
964011954f788aa4bd0dcf7b04056d81,telefonia,33.0,303.0,1.0,50.0,19.0,3.0,11.0,telephony,627.0,0.0797,3.53,Small,2,37.98,18.99,5.0
c3d5a66bdd6bd3a9c7b3b53a46adc4d7,telefonia,54.0,2201.0,2.0,175.0,18.0,5.0,12.0,telephony,1080.0,0.162,23.01,Small,3,72.88,24.293333333333333,3.6666666666666665
7a33dd7b3c419e24dc196f7381b49f32,fashion_bolsas_e_acessorios,36.0,1356.0,4.0,150.0,16.0,6.0,11.0,fashion_bags_accessories,1056.0,0.142,15.56,Small,1,39.9,39.9,5.0
b5f0fcccccb9b8be8914e92fd322804f,eletrodomesticos_2,47.0,388.0,1.0,15950.0,75.0,18.0,65.0,home_appliances_2,87750.0,0.1818,4.38,Extra-Large,1,380.0,380.0,4.0
5d0b0b39cb1a1afc63583475015c43ee,utilidades_domesticas,42.0,680.0,1.0,2000.0,23.0,13.0,23.0,housewares,6877.0,0.2908,7.3,Large,2,359.96000000000004,179.98000000000002,5.0
bb4dc25bd765b4b6beb85469e9b4bc55,beleza_saude,56.0,1611.0,1.0,970.0,17.0,18.0,15.0,health_beauty,4590.0,0.2113,16.61,Medium,4,262.0,65.5,4.0
29b5add9129fe45fb3854c50cbd2765c,automotivo,60.0,589.0,3.0,230.0,17.0,13.0,15.0,auto,3315.0,0.0694,7.39,Small,6,107.55,17.925,4.666666666666667
b47865eeb745bcbfca95513b46bd977d,moveis_escritorio,56.0,1112.0,1.0,8633.0,42.0,64.0,43.0,office_furniture,115584.0,0.0747,11.62,Extra-Large,12,1457.79,121.4825,2.9166666666666665
b6c1e56a27659fd3ff8d352d7a24457e,beleza_saude,48.0,97.0,2.0,300.0,16.0,16.0,16.0,health_beauty,4096.0,0.0732,1.97,Small,3,38.7,12.9,4.666666666666667
4e11734666acc305a4649de43f0bd181,pcs,56.0,3542.0,1.0,12650.0,52.0,26.0,52.0,computers,70304.0,0.1799,35.92,Extra-Large,8,5005.0,625.625,3.25
083ffd30820b592e294de7ed668ff975,informatica_acessorios,49.0,944.0,3.0,300.0,23.0,8.0,19.0,computers_accessories,3496.0,0.0858,10.94,Small,24,1157.6,48.23333333333333,4.333333333333333
332842d24e84234cd91299a225de76ab,relogios_presentes,58.0,1209.0,1.0,1750.0,50.0,6.0,19.0,watches_gifts,5700.0,0.307,12.59,Medium,14,5586.0,399.0,3.2857142857142856
a6883f92891e256b926bf8b9c40fbe9f,pet_shop,32.0,633.0,1.0,129.0,18.0,11.0,14.0,pet_shop,2772.0,0.0465,6.83,Small,13,1926.61,148.20076923076925,3.3076923076923075
f893b82f0fc3ba3686ca2d65eaed5a00,utilidades_domesticas,48.0,984.0,1.0,500.0,25.0,15.0,20.0,housewares,7500.0,0.0667,10.34,Medium,1,44.99,44.99,5.0
1f305b83cff66e6473d13aa6c64e5a20,esporte_lazer,48.0,554.0,1.0,2400.0,90.0,16.0,26.0,sports_leisure,37440.0,0.0641,6.04,Large,1,109.99,109.99,3.0
e91f88846bc20e4ae032b9bacecaa625,utilidades_domesticas,19.0,388.0,3.0,425.0,23.0,23.0,23.0,housewares,12167.0,0.0349,5.38,Small,2,95.8,47.9,5.0
7174375d5bea2b7612929eae33df48d1,beleza_saude,42.0,784.0,1.0,500.0,16.0,12.0,12.0,health_beauty,2304.0,0.217,8.34,Medium,2,84.0,42.0,2.0
1d723e2d139a9fd6feb67aff90081bbd,beleza_saude,46.0,803.0,1.0,150.0,22.0,3.0,15.0,health_beauty,990.0,0.1515,8.53,Small,2,190.0,95.0,4.5
235458528f907463ec55ebb1e16b69f0,papelaria,38.0,224.0,1.0,1200.0,16.0,49.0,32.0,stationery,25088.0,0.0478,2.74,Medium,10,516.09,51.609,3.9
591f4f7c62c8baf1117e1cedbbe77f0e,construcao_ferramentas_construcao,59.0,1007.0,2.0,400.0,31.0,5.0,16.0,construction_tools_construction,2480.0,0.1613,11.07,Small,4,56.36,14.09,5.0
3c8a9bd8e4b9ba22a468ffc658c71786,brinquedos,46.0,228.0,1.0,600.0,45.0,15.0,35.0,toys,23625.0,0.0254,2.78,Medium,1,53.5,53.5,5.0
113f80f12c8892f0c59206f70b862b40,cama_mesa_banho,52.0,170.0,1.0,250.0,16.0,10.0,16.0,bed_bath_table,2560.0,0.0977,2.2,Small,9,179.1,19.9,3.333333333333333
90e7f883fbd53dbb43ea8c32eb63ebe9,construcao_ferramentas_construcao,60.0,3119.0,3.0,4250.0,16.0,13.0,12.0,construction_tools_construction,2496.0,1.7027,32.69,Large,2,189.98,94.99,4.0
0602bc6086443c4e9b9e5ba88119ce08,perfumaria,32.0,219.0,1.0,133.0,21.0,12.0,19.0,perfumery,4788.0,0.0278,2.69,Small,1,66.0,66.0,5.0
f3b82a9bd4330abce1d6fc15a966e6d7,beleza_saude,52.0,1070.0,1.0,675.0,26.0,20.0,23.0,health_beauty,11960.0,0.0564,11.2,Medium,5,3487.48,697.496,5.0
5cd07c84a1c25575ac2fc3fa73f1d952,brinquedos,63.0,2873.0,8.0,1200.0,39.0,22.0,14.0,toys,12012.0,0.0999,32.73,Medium,9,5413.099999999999,601.4555555555555,2.5
a00cd7752fb98e0a8382def60ecc0b17,telefonia,51.0,597.0,2.0,200.0,18.0,4.0,16.0,telephony,1152.0,0.1736,6.97,Small,7,115.57,16.509999999999998,4.0
afb52012e0c69e1b6af6c48d2a62f760,beleza_saude,60.0,851.0,1.0,2000.0,30.0,12.0,16.0,health_beauty,5760.0,0.3472,9.01,Large,1,126.94,126.94,5.0
a9410f6e58948e056b9eae0653aa0c75,esporte_lazer,35.0,964.0,1.0,253.0,16.0,11.0,13.0,sports_leisure,2288.0,0.1106,10.14,Small,8,267.7,33.4625,5.0
3b94e26edc496743bbce82c42f0a9903,moveis_decoracao,53.0,1013.0,4.0,400.0,50.0,3.0,25.0,furniture_decor,3750.0,0.1067,12.13,Small,10,524.0,52.4,3.5
1de0af19bfefbea493eb82ef59bb2433,utilidades_domesticas,12.0,417.0,1.0,18800.0,65.0,35.0,38.0,housewares,86450.0,0.2175,4.67,Extra-Large,1,67.7,67.7,5.0
920840f7899b13c467d223950c89e9e9,bebes,26.0,655.0,1.0,250.0,23.0,14.0,28.0,baby,9016.0,0.0277,7.05,Small,10,293.9,29.39,4.0
348ddc765722b7885d765f63eed52eed,esporte_lazer,56.0,2981.0,1.0,2600.0,40.0,24.0,35.0,sports_leisure,33600.0,0.0774,30.31,Large,1,115.0,115.0,5.0
677d8ace413e0060fa8686cde56eaf10,relogios_presentes,54.0,619.0,1.0,303.0,19.0,11.0,16.0,watches_gifts,3344.0,0.0906,6.69,Small,9,2198.7,244.3,3.888888888888889
eafe7084b1d20c58faacfe86983c73ad,esporte_lazer,58.0,1039.0,1.0,18000.0,97.0,14.0,28.0,sports_leisure,38024.0,0.4734,10.89,Extra-Large,2,754.5,377.25,4.5
15de022edf1005363381e66bed514528,moveis_decoracao,52.0,361.0,2.0,100.0,16.0,3.0,23.0,furniture_decor,1104.0,0.0906,4.61,Small,7,129.29999999999998,18.471428571428568,4.428571428571429
f713c90e84b1bf2e157637d63fe09a68,cool_stuff,48.0,495.0,2.0,200.0,16.0,11.0,11.0,cool_stuff,1936.0,0.1033,5.95,Small,8,388.0,48.5,4.875
9c60e93e03989cf6e4a7da214723920d,brinquedos,46.0,510.0,5.0,3675.0,37.0,30.0,18.0,toys,19980.0,0.1839,7.6,Large,4,646.0,161.5,4.25
4dba4de4cd67ba2191c34468ac2ca841,pet_shop,64.0,600.0,6.0,13250.0,55.0,36.0,40.0,pet_shop,79200.0,0.1673,9.0,Extra-Large,1,38.9,38.9,5.0
457cd0a99cfa977993e4eb6d98d95abb,telefonia,59.0,777.0,6.0,350.0,17.0,4.0,12.0,telephony,816.0,0.4289,10.77,Small,15,479.85,31.99,3.8
fb8848eaa1d50492a9c1e8424a86b316,papelaria,37.0,899.0,2.0,600.0,27.0,7.0,22.0,stationery,4158.0,0.1443,9.99,Medium,1,149.0,149.0,4.0
f27782bee7a6ae6435305c7b46e5f44b,alimentos_bebidas,50.0,1984.0,1.0,550.0,20.0,20.0,20.0,food_drink,8000.0,0.0688,20.34,Medium,2,169.98,84.99,5.0
9712e67c33f564648b46afc6505db72a,cama_mesa_banho,56.0,131.0,2.0,900.0,50.0,5.0,50.0,bed_bath_table,12500.0,0.072,2.31,Medium,5,239.0,47.8,4.4
f03db1ea02e265f0f1a5ae2a5e0984a7,cama_mesa_banho,48.0,729.0,1.0,1200.0,20.0,30.0,30.0,bed_bath_table,18000.0,0.0667,7.79,Medium,2,149.9,74.95,2.0
6f66ef344e1db8560c3d036ee214f355,utilidades_domesticas,27.0,374.0,4.0,2100.0,50.0,4.0,35.0,housewares,7000.0,0.3,5.74,Large,1,453.7,453.7,5.0
d02b36afa0f4b273bb31f9e54c693531,automotivo,58.0,855.0,6.0,2100.0,30.0,25.0,30.0,auto,22500.0,0.0933,11.55,Large,2,318.0,159.0,4.0
0bc4d2de176747bbc8b5e680bfdb66b6,esporte_lazer,55.0,1007.0,2.0,4750.0,20.0,20.0,20.0,sports_leisure,8000.0,0.5938,11.07,Large,9,1219.1,135.45555555555558,4.333333333333333
5a6e53c3b4e8684b13388d6aa4afdf12,utilidades_domesticas,45.0,176.0,2.0,200.0,19.0,9.0,12.0,housewares,2052.0,0.0975,2.76,Small,73,1190.27,16.305068493150685,4.164383561643835
8af72bbf3875865c7fc23509cf49682e,brinquedos,40.0,324.0,2.0,650.0,33.0,22.0,19.0,toys,13794.0,0.0471,4.24,Medium,2,130.65,65.325,4.0
271a7b6b19c824b39c44b59aef7c4135,automotivo,58.0,1102.0,2.0,1800.0,34.0,40.0,19.0,auto,25840.0,0.0697,12.02,Medium,1,449.99,449.99,5.0
f497ba62f1d6b4f6a3a3266fa8623ad3,beleza_saude,45.0,1276.0,1.0,83.0,13.0,8.0,12.0,health_beauty,1248.0,0.0665,13.26,Small,17,989.4,58.2,4.411764705882353
00d2fa6f2a87633084c8e0400d41a65a,cama_mesa_banho,41.0,312.0,1.0,18550.0,54.0,35.0,45.0,bed_bath_table,85050.0,0.2181,3.62,Extra-Large,1,113.9,113.9,3.0
076e4ce53c8914382e7ff3732511b17e,beleza_saude,22.0,363.0,2.0,633.0,26.0,9.0,22.0,health_beauty,5148.0,0.123,4.63,Medium,18,1889.82,104.99,4.333333333333333
a208b8f91710996b4d3de5d3ee103efb,beleza_saude,32.0,899.0,1.0,650.0,45.0,16.0,16.0,health_beauty,11520.0,0.0564,9.49,Medium,3,237.0,79.0,5.0
53713c210da42f7fd172e7853020ddf6,cama_mesa_banho,35.0,132.0,1.0,800.0,40.0,4.0,30.0,bed_bath_table,4800.0,0.1667,1.82,Medium,1,69.5,69.5,5.0
1533438056d9a9bcb1295afd304e36df,moveis_decoracao,52.0,485.0,2.0,500.0,35.0,8.0,35.0,furniture_decor,9800.0,0.051,5.85,Medium,6,205.2,34.2,4.666666666666667
363218ba55c610b750224f90bdd34be1,cama_mesa_banho,46.0,279.0,1.0,1813.0,67.0,12.0,47.0,bed_bath_table,37788.0,0.048,3.29,Medium,86,6923.33,80.50383720930232,4.465116279069767
7cfb84c1323fb861a17478de42b1839f,cama_mesa_banho,59.0,291.0,3.0,1450.0,37.0,23.0,35.0,bed_bath_table,29785.0,0.0487,4.41,Medium,5,649.5,129.9,2.2
ce50ce6bd3918bddcce75a3014b560f6,malas_acessorios,29.0,1011.0,5.0,1383.0,40.0,23.0,37.0,luggage_accessories,34040.0,0.0406,12.61,Medium,2,638.0,319.0,5.0
927a7ee2d74e3a1123047f40b42fcc09,brinquedos,50.0,161.0,1.0,1350.0,27.0,25.0,27.0,toys,18225.0,0.0741,2.11,Medium,1,164.9,164.9,1.0
804f35d5834309996feeeb8a7ac361cd,pet_shop,56.0,837.0,1.0,1000.0,60.0,11.0,50.0,pet_shop,33000.0,0.0303,8.87,Medium,3,149.7,49.9,3.6666666666666665
015e04445dedbd5da301ef29cbb03f83,cama_mesa_banho,52.0,183.0,2.0,550.0,70.0,10.0,40.0,bed_bath_table,28000.0,0.0196,2.83,Medium,5,313.5,62.7,4.4
749d3e9ac43e769ce6245a97630f6543,artes,54.0,902.0,2.0,1150.0,16.0,6.0,11.0,art,1056.0,1.089,10.02,Medium,2,53.0,26.5,5.0
d41a2d62b53242957d8f2107d2e82e51,audio,63.0,1639.0,4.0,200.0,16.0,16.0,16.0,audio,4096.0,0.0488,18.39,Small,1,39.9,39.9,5.0
94b8c08d077273b9896ca6461d4e6e1e,esporte_lazer,45.0,1566.0,4.0,100.0,80.0,9.0,23.0,sports_leisure,16560.0,0.006,17.66,Small,1,819.0,819.0,1.0
71191d3e8768745afc1c290c63f6241e,telefonia,58.0,467.0,2.0,150.0,17.0,8.0,14.0,telephony,1904.0,0.0788,5.67,Small,9,239.91,26.656666666666663,3.555555555555556
dc3ecc737589882b0318d38cf8b3efaf,moveis_cozinha_area_de_servico_jantar_e_jardim,47.0,729.0,4.0,14650.0,51.0,44.0,45.0,kitchen_dining_laundry_garden_furniture,100980.0,0.1451,9.29,Extra-Large,5,849.5,169.9,1.0
c7b3b8509e06ae21abdd78b541215cda,perfumaria,51.0,504.0,2.0,317.0,19.0,15.0,17.0,perfumery,4845.0,0.0654,6.04,Small,13,1585.7,121.97692307692309,4.615384615384615
a8b0dd2c57b49b649373ff5a495a697e,informatica_acessorios,54.0,3675.0,4.0,350.0,17.0,7.0,13.0,computers_accessories,1547.0,0.2262,38.75,Small,15,2010.0,134.0,4.066666666666666
1a640115fd96b578625ee5e51e55877e,esporte_lazer,58.0,671.0,1.0,26100.0,33.0,10.0,11.0,sports_leisure,3630.0,7.1901,7.21,Extra-Large,1,126.0,126.0,4.0
26d7ac00b95e35c6592f0c0b289179f6,moveis_decoracao,60.0,585.0,1.0,500.0,24.0,2.0,24.0,furniture_decor,1152.0,0.434,6.35,Medium,1,34.9,34.9,4.0
4e12e2e91e984c0410e9bfe6ce28ba30,automotivo,59.0,422.0,3.0,800.0,36.0,16.0,16.0,auto,9216.0,0.0868,5.72,Medium,1,80.0,80.0,1.0
ee15827f0aa0a837f8edc88de60b7850,casa_construcao,58.0,1047.0,2.0,150.0,100.0,6.0,14.0,home_construction,8400.0,0.0179,11.47,Small,7,73.5,10.5,3.142857142857143
beb1cc5b34dcd5fb5c3214a3564b7fdd,informatica_acessorios,59.0,1251.0,1.0,200.0,21.0,5.0,15.0,computers_accessories,1575.0,0.127,13.01,Small,4,254.0,63.5,3.0
4c6aedb2bfbcb47f59db757dfc22c607,artes,55.0,2021.0,7.0,700.0,19.0,5.0,20.0,art,1900.0,0.3684,23.71,Medium,4,438.0,109.5,4.75
63f4d40c05db6ade462cecef857eec34,beleza_saude,57.0,1277.0,1.0,1200.0,16.0,30.0,16.0,health_beauty,7680.0,0.1562,13.27,Medium,6,1704.0,284.0,5.0
51d646c5c93e0f1de543528d0e24eadc,beleza_saude,46.0,1305.0,1.0,1400.0,27.0,10.0,17.0,health_beauty,4590.0,0.305,13.55,Medium,17,1094.62,64.38941176470587,4.529411764705882
d3518f8ee8c8bf28b6a1304145b50219,,,,,1100.0,17.0,18.0,19.0,,5814.0,0.1892,,Medium,1,99.0,99.0,5.0
81d879a43537a2803762ce12282ccbc9,eletroportateis,56.0,113.0,1.0,200.0,16.0,35.0,25.0,small_appliances,14000.0,0.0143,1.63,Small,11,677.33,61.57545454545455,3.636363636363636
410fdf98ab61894c35ffe4e1f76e204b,cama_mesa_banho,60.0,216.0,1.0,850.0,36.0,14.0,26.0,bed_bath_table,13104.0,0.0649,2.66,Medium,2,119.98,59.99,4.0
b8355aca8662d7e0c913ed67412d8ecc,cama_mesa_banho,60.0,207.0,1.0,750.0,50.0,11.0,40.0,bed_bath_table,22000.0,0.0341,2.57,Medium,5,189.5,37.9,4.8
e947043dd2e144a9039d6b8841200c9b,utilidades_domesticas,57.0,1081.0,1.0,5000.0,40.0,40.0,40.0,housewares,64000.0,0.0781,11.31,Extra-Large,3,367.85,122.61666666666667,4.0
af50df7cc2a72931baf406b123a313ee,informatica_acessorios,38.0,791.0,3.0,1000.0,20.0,30.0,20.0,computers_accessories,12000.0,0.0833,9.41,Medium,1,125.9,125.9,5.0
3e1fdf945aae119091586c0d20212562,papelaria,47.0,231.0,1.0,900.0,46.0,10.0,33.0,stationery,15180.0,0.0593,2.81,Medium,2,85.8,42.9,4.5
8d37ee446981d3790967d0268d6cfc81,cama_mesa_banho,60.0,640.0,1.0,1100.0,16.0,10.0,16.0,bed_bath_table,2560.0,0.4297,6.9,Medium,5,270.95,54.19,4.2
b01d34f6d2545269d348181768eca049,relogios_presentes,59.0,112.0,2.0,150.0,16.0,2.0,11.0,watches_gifts,352.0,0.4261,2.12,Small,15,825.0,55.0,4.133333333333334
382d28bfa85a9857cd10bfdb1b8b7f80,moveis_decoracao,26.0,190.0,1.0,3300.0,23.0,16.0,23.0,furniture_decor,8464.0,0.3899,2.4,Large,1,248.0,248.0,4.0
9257d3f01cd400076c63470f92434c7e,cool_stuff,41.0,349.0,3.0,500.0,16.0,11.0,11.0,cool_stuff,1936.0,0.2583,4.99,Medium,9,311.1,34.56666666666666,4.333333333333333
193d170dd2f6849cf0cb92791a6a623b,telefonia_fixa,45.0,437.0,1.0,476.0,21.0,15.0,17.0,fixed_telephony,5355.0,0.0889,4.87,Small,7,303.99,43.42714285714286,4.714285714285714
cbb702235ad267cca951499fa8475606,beleza_saude,52.0,2238.0,6.0,433.0,29.0,8.0,25.0,health_beauty,5800.0,0.0747,25.38,Small,6,1399.94,233.32333333333327,3.6666666666666665
0a69d717eddde56680a2f9af307f2b05,beleza_saude,18.0,824.0,2.0,440.0,18.0,16.0,16.0,health_beauty,4608.0,0.0955,9.24,Small,1,139.9,139.9,4.0
e2a874b1b8340b4038172b1925afd914,utilidades_domesticas,54.0,208.0,2.0,4700.0,35.0,16.0,25.0,housewares,14000.0,0.3357,3.08,Large,3,275.70000000000005,91.90000000000002,3.0
70c9ac8c8391f7aaf375c752eb40d265,brinquedos,53.0,1593.0,10.0,1300.0,20.0,16.0,20.0,toys,6400.0,0.2031,20.93,Medium,1,239.0,239.0,5.0
e8aa7bbd775831bc6bdc900a9bf5d75a,industria_comercio_e_negocios,49.0,219.0,2.0,400.0,23.0,5.0,17.0,industry_commerce_and_business,1955.0,0.2046,3.19,Small,3,170.01,56.67,3.333333333333333
4e6b5b56a9001b46647ece05cef25465,esporte_lazer,56.0,2072.0,6.0,1100.0,80.0,8.0,15.0,sports_leisure,9600.0,0.1146,23.72,Medium,2,299.8,149.9,4.5
b5aebb467d9a92162173cbd234e00d99,agro_industria_e_comercio,60.0,1843.0,3.0,550.0,16.0,16.0,16.0,agro_industry_and_commerce,4096.0,0.1343,19.93,Medium,10,350.0,35.0,4.8
2e0c6cc9589cfc1c8eb99242ac6e15ce,telefonia,48.0,598.0,3.0,500.0,16.0,5.0,11.0,telephony,880.0,0.5682,7.48,Medium,1,149.9,149.9,5.0
9a2e821cfc513051382e27606ab3325c,papelaria,58.0,205.0,2.0,6000.0,60.0,20.0,29.0,stationery,34800.0,0.1724,3.05,Extra-Large,10,763.6,76.36,4.1
ae28fd7a149b08a60309551e235d56f4,beleza_saude,57.0,2204.0,1.0,783.0,16.0,21.0,13.0,health_beauty,4368.0,0.1793,22.54,Medium,5,219.45,43.89,4.0
8c1a5e441246c7e3cd415ea468c4cc3e,construcao_ferramentas_jardim,52.0,1160.0,1.0,550.0,16.0,16.0,16.0,costruction_tools_garden,4096.0,0.1343,12.1,Medium,1,19.2,19.2,4.0
